transaction_id,customer_name,restaurant,category,country,quantity,unit_price,rating,transaction_date
5891,Customer_2124,KFC,Burger,Sri Lanka,8,4360.64,3.2,2026-03-11
5892,Customer_1553,KFC,Burger,Australia,9,2483.08,1.7,2025-06-15
5893,Customer_1851,Pizza Hut,Sandwich,India,6,4410.2,4.8,2024-07-12
5894,Customer_892,Dominos,Fast Food,Sri Lanka,6,2084.27,1.5,2026-01-11
5895,Customer_557,Dominos,Pizza,India,2,4873.82,5.0,2025-11-23
5896,Customer_83,Pizza Hut,Fast Food,Australia,4,4325.51,3.5,2025-01-17
5897,Customer_101,KFC,Burger,Sri Lanka,5,4717.45,2.8,2025-04-05
5898,Customer_1556,Subway,Sandwich,India,8,903.87,4.9,2024-12-11
5899,Customer_2408,Subway,Sandwich,Sri Lanka,9,639.61,4.2,2025-08-27
5900,Customer_1364,KFC,Pizza,Sri Lanka,3,3670.05,3.6,2026-05-19
5901,Customer_914,Subway,Sandwich,Australia,8,3595.7,2.5,2026-03-06
5902,Customer_2643,Dominos,Sandwich,Australia,5,1994.79,1.6,2024-07-18
5903,Customer_1571,KFC,Pizza,India,1,2937.44,4.5,2024-12-01
5904,Customer_1150,Dominos,Burger,Australia,3,3146.39,3.7,2024-07-29
5905,Customer_500,KFC,Fast Food,Singapore,2,3015.5,4.5,2025-01-30
5906,Customer_182,Dominos,Pizza,Australia,6,834.07,4.8,2025-01-20
5907,Customer_2168,KFC,Pizza,India,2,2215.1,4.9,2025-11-04
5908,Customer_2993,Dominos,Fast Food,Australia,3,2681.35,2.5,2025-06-12
5909,Customer_434,Pizza Hut,Pizza,Singapore,4,3352.9,2.4,2025-05-22
5910,Customer_1365,Dominos,Pizza,Australia,1,3589.61,2.5,2025-09-04
5911,Customer_301,KFC,Pizza,Australia,3,2962.02,3.2,2024-11-03
5912,Customer_2766,Pizza Hut,Sandwich,Sri Lanka,9,808.65,4.5,2025-08-19
5913,Customer_1886,Pizza Hut,Burger,India,4,3667.96,1.1,2024-01-04
5914,Customer_1696,Subway,Fast Food,Australia,9,3480.55,2.1,2026-03-09
5915,Customer_1115,KFC,Sandwich,India,2,4281.86,1.7,2026-03-11
5916,Customer_2925,Dominos,Sandwich,Singapore,4,4387.96,4.1,2026-05-29
5917,Customer_298,Subway,Fast Food,Sri Lanka,5,1548.21,4.6,2024-08-17
5918,Customer_986,Pizza Hut,Sandwich,Singapore,6,4813.49,2.5,2025-12-16
5919,Customer_1071,KFC,Fast Food,Sri Lanka,9,3916.59,1.1,2026-01-03
5920,Customer_2153,Dominos,Burger,Singapore,3,3192.74,3.9,2026-04-10
5921,Customer_936,Pizza Hut,Fast Food,India,7,2105.62,3.8,2025-12-10
5922,Customer_1588,Pizza Hut,Pizza,Sri Lanka,3,3587.17,1.4,2024-11-12
5923,Customer_2005,Subway,Fast Food,Singapore,1,1887.89,3.8,2024-03-14
5924,Customer_576,Dominos,Burger,Sri Lanka,2,2898.78,3.4,2026-06-08
5925,Customer_100,Dominos,Pizza,Sri Lanka,5,1023.57,2.4,2024-06-19
5926,Customer_1858,KFC,Sandwich,Sri Lanka,9,4496.87,1.4,2026-06-05
5927,Customer_1410,KFC,Fast Food,Sri Lanka,1,4881.08,4.3,2025-08-11
5928,Customer_2466,KFC,Burger,Sri Lanka,4,2286.31,3.5,2025-04-15
5929,Customer_799,Subway,Fast Food,Sri Lanka,4,3481.27,4.8,2024-06-08
5930,Customer_123,Subway,Fast Food,Australia,1,836.37,4.7,2024-06-29
5931,Customer_1590,Subway,Sandwich,Sri Lanka,4,4171.82,1.1,2024-10-10
5932,Customer_2029,KFC,Sandwich,India,1,3347.46,2.1,2025-04-21
5933,Customer_2852,Subway,Fast Food,Singapore,4,3604.52,4.5,2024-02-19
5934,Customer_937,KFC,Pizza,Australia,1,1004.16,2.6,2024-12-25
5935,Customer_1726,KFC,Burger,Sri Lanka,1,1905.39,4.3,2024-07-10
5936,Customer_1548,Pizza Hut,Sandwich,India,1,4453.19,2.5,2024-10-05
5937,Customer_2987,Burger King,Fast Food,India,4,3458.87,1.1,2024-03-17
5938,Customer_1816,KFC,Fast Food,India,5,4889.59,2.9,2025-02-09
5939,Customer_2613,KFC,Burger,Singapore,7,2018.45,1.9,2024-04-05
5940,Customer_911,Dominos,Pizza,Australia,8,1750.78,1.9,2024-02-21
5941,Customer_2409,Burger King,Fast Food,Sri Lanka,1,4079.34,2.2,2024-04-13
5942,Customer_581,Dominos,Sandwich,Australia,1,916.35,2.2,2025-02-05
5943,Customer_988,Pizza Hut,Burger,Singapore,6,524.48,4.3,2025-06-15
5944,Customer_923,Subway,Burger,Australia,6,2798.92,3.7,2024-01-19
5945,Customer_1190,Dominos,Burger,India,1,939.56,1.4,2026-01-05
5946,Customer_2449,Pizza Hut,Pizza,India,3,509.86,2.5,2025-10-23
5947,Customer_431,Subway,Fast Food,Singapore,1,4293.83,1.4,2024-12-22
5948,Customer_1430,Pizza Hut,Sandwich,Australia,2,4636.13,4.0,2025-05-13
5949,Customer_1597,Dominos,Sandwich,Australia,1,1762.54,1.4,2024-06-14
5950,Customer_2653,KFC,Pizza,Australia,4,3800.16,3.7,2025-02-04
5951,Customer_1741,Subway,Sandwich,India,1,1139.82,1.0,2024-12-20
5952,Customer_2277,Dominos,Fast Food,Sri Lanka,4,2225.54,3.7,2026-05-15
5953,Customer_1165,Dominos,Sandwich,Australia,2,1636.35,4.1,2024-08-20
5954,Customer_2912,Dominos,Fast Food,Singapore,5,2017.02,1.3,2026-01-09
5955,Customer_1489,Subway,Burger,Australia,1,4807.36,4.8,2024-10-30
5956,Customer_595,Subway,Fast Food,Singapore,10,2075.41,2.9,2024-02-20
5957,Customer_1740,Burger King,Pizza,Singapore,3,3170.76,1.8,2024-11-18
5958,Customer_381,Pizza Hut,Fast Food,India,5,1955.31,3.6,2025-10-06
5959,Customer_1082,Dominos,Burger,Singapore,1,1178.91,1.8,2024-04-29
5960,Customer_1801,Burger King,Fast Food,Singapore,1,4029.59,1.1,2024-01-07
5961,Customer_1487,KFC,Burger,Australia,4,3473.34,1.3,2024-06-26
5962,Customer_383,Dominos,Sandwich,India,3,2956.95,4.6,2024-09-17
5963,Customer_1226,Pizza Hut,Sandwich,Australia,5,3555.35,1.4,2024-12-20
5964,Customer_1840,Subway,Fast Food,Australia,9,1706.73,1.7,2024-09-10
5965,Customer_1826,KFC,Pizza,India,10,3843.03,3.5,2024-04-26
5966,Customer_108,Subway,Pizza,Singapore,6,2453.3,1.4,2024-04-15
5967,Customer_250,Dominos,Burger,Singapore,5,3743.84,4.3,2026-04-11
5968,Customer_1541,Burger King,Sandwich,Australia,7,1263.08,4.6,2025-05-06
5969,Customer_1072,Burger King,Fast Food,Sri Lanka,5,1615.16,4.9,2025-07-22
5970,Customer_2378,Subway,Pizza,Australia,8,4472.54,4.5,2025-08-10
5971,Customer_699,Subway,Sandwich,Sri Lanka,1,1149.14,2.4,2025-08-15
5972,Customer_439,Burger King,Pizza,India,6,3575.65,1.6,2024-12-08
5973,Customer_761,Subway,Sandwich,Australia,10,1030.19,4.1,2024-09-09
5974,Customer_2306,Subway,Fast Food,Australia,3,2885.38,1.8,2024-05-05
5975,Customer_175,Burger King,Pizza,Sri Lanka,7,2700.44,4.6,2025-09-11
5976,Customer_2748,Subway,Pizza,Sri Lanka,4,3029.06,3.1,2026-01-21
5977,Customer_429,Dominos,Sandwich,Singapore,7,3166.12,3.8,2024-01-20
5978,Customer_267,Subway,Fast Food,Sri Lanka,6,557.16,3.0,2026-06-10
5979,Customer_2371,Dominos,Fast Food,Australia,8,1819.57,4.6,2024-04-13
5980,Customer_1427,Burger King,Fast Food,Singapore,10,4746.65,5.0,2024-11-09
5981,Customer_1013,Subway,Sandwich,Singapore,8,1432.67,3.6,2024-11-12
5982,Customer_477,Burger King,Burger,Singapore,8,2410.75,2.3,2024-09-08
5983,Customer_2560,KFC,Sandwich,India,7,1519.61,3.9,2025-04-17
5984,Customer_686,Burger King,Pizza,Singapore,1,1357.95,4.4,2024-08-11
5985,Customer_323,Subway,Fast Food,Australia,7,2324.75,2.3,2025-09-22
5986,Customer_448,Burger King,Fast Food,India,5,1360.37,4.6,2026-04-05
5987,Customer_2124,KFC,Pizza,Singapore,7,4147.97,3.2,2025-02-10
5988,Customer_2594,Dominos,Fast Food,Australia,2,3123.56,2.9,2025-10-18
5989,Customer_656,Burger King,Pizza,India,7,3872.09,2.8,2024-01-08
5990,Customer_2710,KFC,Sandwich,India,9,703.67,1.9,2026-01-16
5991,Customer_2153,Burger King,Pizza,Australia,2,1347.99,4.4,2024-03-18
5992,Customer_2932,Pizza Hut,Sandwich,India,7,1059.51,1.4,2025-05-08
5993,Customer_1890,Dominos,Pizza,Sri Lanka,8,1422.38,2.8,2024-10-20
5994,Customer_938,Burger King,Burger,Sri Lanka,5,4211.67,2.3,2025-05-08
5995,Customer_1711,Burger King,Sandwich,India,2,3433.58,4.1,2024-12-23
5996,Customer_2187,Burger King,Pizza,Singapore,7,1541.27,3.5,2025-06-08
5997,Customer_57,Subway,Burger,India,9,1374.55,1.5,2024-01-20
5998,Customer_2736,Burger King,Sandwich,Sri Lanka,7,2180.85,2.7,2025-07-14
5999,Customer_2169,Pizza Hut,Burger,Sri Lanka,9,3577.04,1.2,2025-06-15
6000,Customer_532,Burger King,Burger,Singapore,3,3000.86,4.1,2025-11-18
6001,Customer_269,Dominos,Pizza,Australia,7,652.93,4.8,2025-03-18
6002,Customer_1874,KFC,Sandwich,India,2,1678.58,1.8,2025-07-12
6003,Customer_2115,Pizza Hut,Pizza,Singapore,3,3934.01,3.4,2024-04-05
6004,Customer_2131,Pizza Hut,Burger,Australia,1,3424.7,1.0,2024-07-25
6005,Customer_2149,KFC,Burger,Sri Lanka,2,2308.28,3.0,2025-10-19
6006,Customer_2379,KFC,Sandwich,India,9,3606.97,2.6,2024-09-18
6007,Customer_393,KFC,Pizza,Singapore,3,4496.23,1.6,2026-04-09
6008,Customer_2850,Subway,Fast Food,Sri Lanka,6,2054.1,1.8,2025-05-14
6009,Customer_760,Burger King,Pizza,Sri Lanka,3,897.68,2.6,2025-08-16
6010,Customer_1672,Pizza Hut,Pizza,India,9,1899.09,4.7,2024-03-05
6011,Customer_2135,Dominos,Sandwich,Sri Lanka,3,2799.05,2.2,2025-04-29
6012,Customer_1934,KFC,Sandwich,Australia,9,2789.65,1.0,2024-01-15
6013,Customer_125,KFC,Fast Food,Singapore,8,2916.62,1.7,2025-12-12
6014,Customer_2742,KFC,Sandwich,India,10,3416.54,2.3,2025-06-06
6015,Customer_2324,KFC,Fast Food,India,3,4042.16,3.6,2025-10-11
6016,Customer_395,Burger King,Sandwich,Australia,4,3171.04,2.0,2025-06-13
6017,Customer_1728,Subway,Pizza,India,3,692.32,1.7,2026-03-03
6018,Customer_2096,Dominos,Fast Food,Sri Lanka,6,2443.17,4.6,2024-11-03
6019,Customer_653,KFC,Fast Food,Singapore,8,2986.43,1.3,2026-05-01
6020,Customer_1145,Dominos,Sandwich,Sri Lanka,2,1746.28,4.9,2025-08-12
6021,Customer_617,Subway,Fast Food,Australia,5,2468.85,5.0,2026-05-19
6022,Customer_650,Pizza Hut,Pizza,Singapore,3,1782.36,2.8,2026-06-03
6023,Customer_1351,Dominos,Pizza,India,8,2950.42,4.9,2025-05-30
6024,Customer_2878,Pizza Hut,Sandwich,India,3,4089.93,2.8,2025-03-11
6025,Customer_104,Dominos,Pizza,Australia,2,3676.54,2.6,2025-02-21
6026,Customer_2385,Pizza Hut,Sandwich,Australia,8,1813.0,3.8,2025-08-05
6027,Customer_2248,Burger King,Pizza,Singapore,7,4691.7,2.0,2025-08-30
6028,Customer_1949,Burger King,Sandwich,Sri Lanka,9,1725.61,1.9,2024-09-09
6029,Customer_1856,Dominos,Sandwich,Australia,10,1121.43,3.4,2025-05-08
6030,Customer_2069,KFC,Sandwich,Sri Lanka,9,4878.32,4.7,2024-12-13
6031,Customer_2859,KFC,Sandwich,Australia,5,2935.97,3.3,2025-06-09
6032,Customer_779,Subway,Sandwich,Sri Lanka,5,1087.37,2.1,2024-06-19
6033,Customer_748,Burger King,Sandwich,Singapore,1,1199.33,4.9,2024-01-05
6034,Customer_2118,KFC,Burger,Sri Lanka,7,3915.61,3.9,2026-04-11
6035,Customer_1795,Dominos,Pizza,India,10,1812.89,1.9,2024-08-27
6036,Customer_2081,Pizza Hut,Burger,India,8,1649.58,3.5,2026-03-22
6037,Customer_2503,Subway,Fast Food,Singapore,6,1935.6,1.5,2025-03-23
6038,Customer_1693,Pizza Hut,Sandwich,Sri Lanka,8,4315.83,4.0,2025-06-20
6039,Customer_2559,KFC,Fast Food,India,3,3301.17,1.1,2024-07-30
6040,Customer_1930,Burger King,Burger,India,6,4558.01,1.3,2025-11-23
6041,Customer_1530,Dominos,Burger,Australia,6,2636.5,3.1,2025-02-17
6042,Customer_2600,KFC,Fast Food,Sri Lanka,8,3513.37,4.0,2024-08-05
6043,Customer_1397,Dominos,Fast Food,Australia,6,2654.8,3.1,2026-03-14
6044,Customer_1163,Pizza Hut,Fast Food,Singapore,1,4004.65,4.0,2025-10-02
6045,Customer_477,Dominos,Fast Food,Australia,4,4925.41,2.8,2025-01-23
6046,Customer_86,KFC,Burger,Australia,6,2194.72,2.9,2025-02-19
6047,Customer_375,Subway,Fast Food,Australia,4,1535.64,3.8,2025-08-27
6048,Customer_1586,Subway,Sandwich,Australia,8,1995.8,4.2,2026-06-18
6049,Customer_1611,Pizza Hut,Sandwich,India,5,3986.7,1.7,2024-09-26
6050,Customer_1527,KFC,Pizza,India,5,3236.0,3.4,2024-01-22
6051,Customer_2411,Dominos,Sandwich,Sri Lanka,9,3668.92,4.4,2025-03-21
6052,Customer_2808,Pizza Hut,Sandwich,Australia,9,3001.88,2.2,2026-01-13
6053,Customer_2620,Pizza Hut,Pizza,Singapore,4,4719.55,3.1,2024-10-23
6054,Customer_1367,Pizza Hut,Pizza,Singapore,2,4585.21,4.5,2024-09-23
6055,Customer_1844,Subway,Fast Food,India,3,3447.3,4.6,2026-06-06
6056,Customer_91,Subway,Burger,Australia,4,4746.89,1.3,2024-08-01
6057,Customer_348,KFC,Burger,Australia,6,4241.3,3.4,2024-06-16
6058,Customer_126,Pizza Hut,Sandwich,India,6,2304.84,4.1,2025-09-02
6059,Customer_2282,Dominos,Pizza,India,1,2217.16,1.8,2026-05-23
6060,Customer_1428,Dominos,Pizza,Singapore,2,3413.08,2.5,2025-03-05
6061,Customer_216,Burger King,Fast Food,India,7,2685.57,2.9,2026-03-17
6062,Customer_1994,Subway,Burger,India,3,3737.81,1.5,2025-01-23
6063,Customer_2464,Dominos,Sandwich,India,8,858.04,2.7,2026-06-10
6064,Customer_1346,Dominos,Fast Food,India,1,4268.68,2.2,2024-11-17
6065,Customer_2745,Pizza Hut,Pizza,Australia,5,1415.2,4.7,2024-09-27
6066,Customer_567,Dominos,Sandwich,Singapore,10,1754.74,1.5,2025-06-25
6067,Customer_1592,Dominos,Sandwich,Australia,9,2844.08,4.4,2025-11-22
6068,Customer_2389,Dominos,Fast Food,Singapore,9,2407.44,3.3,2025-09-10
6069,Customer_1217,Pizza Hut,Pizza,Australia,10,671.77,3.9,2024-03-21
6070,Customer_1169,Subway,Fast Food,Australia,5,1671.85,2.1,2025-09-30
6071,Customer_219,Dominos,Pizza,Australia,5,1727.12,3.9,2025-04-14
6072,Customer_2297,Dominos,Fast Food,Sri Lanka,10,2003.21,2.8,2025-05-06
6073,Customer_669,Subway,Sandwich,Australia,1,2553.68,4.9,2025-10-26
6074,Customer_2514,KFC,Fast Food,Australia,7,4090.31,2.0,2026-06-12
6075,Customer_690,Subway,Fast Food,India,6,2362.57,4.8,2025-07-13
6076,Customer_2824,Pizza Hut,Fast Food,Australia,9,2726.63,2.8,2025-09-15
6077,Customer_1924,Burger King,Fast Food,Sri Lanka,4,3090.74,3.7,2026-01-06
6078,Customer_2461,KFC,Burger,Singapore,8,4268.86,4.7,2024-08-08
6079,Customer_2833,Burger King,Sandwich,India,2,3933.83,2.9,2025-05-04
6080,Customer_275,Subway,Sandwich,India,7,2328.74,2.8,2025-05-08
6081,Customer_2161,Dominos,Fast Food,Singapore,4,4079.89,4.1,2026-02-22
6082,Customer_851,Subway,Fast Food,India,1,4723.04,1.6,2025-02-05
6083,Customer_1680,KFC,Burger,Singapore,5,622.52,2.0,2026-03-29
6084,Customer_1501,Burger King,Sandwich,Singapore,1,3999.79,1.9,2025-02-10
6085,Customer_1102,KFC,Burger,Australia,5,964.33,1.4,2024-10-31
6086,Customer_1558,KFC,Fast Food,Sri Lanka,2,3652.84,4.5,2025-04-21
6087,Customer_1023,Burger King,Pizza,Sri Lanka,1,4054.35,3.4,2025-09-22
6088,Customer_77,Burger King,Pizza,Singapore,6,616.47,3.5,2026-04-22
6089,Customer_2149,Dominos,Sandwich,Sri Lanka,1,4673.24,3.4,2025-02-12
6090,Customer_895,KFC,Fast Food,Australia,3,4127.66,1.1,2026-06-16
6091,Customer_504,Burger King,Sandwich,Australia,9,3602.8,3.8,2024-10-05
6092,Customer_1894,Dominos,Sandwich,Sri Lanka,3,2661.69,4.3,2024-05-28
6093,Customer_2338,KFC,Pizza,India,4,4230.34,2.7,2026-01-15
6094,Customer_2522,Burger King,Pizza,Sri Lanka,2,2981.35,2.0,2026-05-11
6095,Customer_1834,Dominos,Sandwich,Sri Lanka,7,4409.63,3.9,2024-11-24
6096,Customer_2357,Burger King,Fast Food,Singapore,5,793.98,1.9,2024-06-28
6097,Customer_1258,Pizza Hut,Sandwich,India,3,3372.98,2.5,2025-07-01
6098,Customer_869,Burger King,Sandwich,Australia,6,1766.49,4.0,2024-05-23
6099,Customer_2700,Pizza Hut,Pizza,Australia,7,2547.33,1.7,2024-05-10
6100,Customer_1240,Pizza Hut,Fast Food,India,9,4541.83,1.5,2024-09-23
6101,Customer_2784,KFC,Burger,India,6,4444.19,3.6,2024-11-03
6102,Customer_738,Burger King,Sandwich,India,9,3507.58,2.7,2026-04-25
6103,Customer_2649,Pizza Hut,Sandwich,Sri Lanka,4,4019.77,5.0,2026-02-04
6104,Customer_2915,Dominos,Burger,Sri Lanka,4,3825.38,2.0,2024-10-17
6105,Customer_1898,Burger King,Fast Food,Australia,1,2184.37,4.5,2024-02-14
6106,Customer_2744,Burger King,Fast Food,Australia,6,3959.79,2.7,2024-05-21
6107,Customer_320,KFC,Fast Food,Singapore,10,603.88,3.5,2024-12-25
6108,Customer_446,Pizza Hut,Burger,Singapore,4,3376.3,1.6,2025-03-17
6109,Customer_5,KFC,Fast Food,Australia,9,1727.92,2.2,2024-09-01
6110,Customer_2441,Burger King,Burger,India,9,573.9,2.3,2026-02-21
6111,Customer_70,Pizza Hut,Pizza,India,2,3087.46,4.7,2025-11-19
6112,Customer_1935,Subway,Sandwich,India,1,4462.32,2.4,2024-02-18
6113,Customer_2384,Pizza Hut,Fast Food,India,5,3353.08,4.1,2024-07-12
6114,Customer_763,Subway,Pizza,Singapore,3,612.99,2.3,2024-08-02
6115,Customer_2905,Burger King,Burger,Singapore,3,4496.51,2.2,2025-01-08
6116,Customer_1522,Dominos,Burger,Singapore,9,3611.49,4.3,2025-05-24
6117,Customer_940,Subway,Pizza,Australia,4,822.38,3.3,2026-04-09
6118,Customer_326,Subway,Burger,Singapore,9,2479.51,4.7,2024-12-25
6119,Customer_2169,Pizza Hut,Burger,Singapore,3,3767.19,4.3,2026-03-15
6120,Customer_2474,Dominos,Pizza,Sri Lanka,2,3023.85,3.2,2024-09-05
6121,Customer_1481,Subway,Burger,Singapore,1,4246.6,4.0,2026-04-13
6122,Customer_1719,KFC,Burger,Singapore,8,515.95,1.8,2024-12-15
6123,Customer_1833,Pizza Hut,Sandwich,Australia,9,2533.99,2.3,2024-06-09
6124,Customer_2375,Subway,Fast Food,India,1,2685.37,4.5,2026-03-24
6125,Customer_520,Pizza Hut,Burger,Singapore,10,4600.45,4.5,2025-11-09
6126,Customer_853,Subway,Fast Food,Singapore,5,4638.17,2.0,2024-10-21
6127,Customer_779,Subway,Pizza,Sri Lanka,3,1840.42,4.2,2025-05-21
6128,Customer_1102,Pizza Hut,Sandwich,India,2,3083.71,1.3,2026-04-24
6129,Customer_2674,Subway,Fast Food,Sri Lanka,2,1313.93,4.0,2025-07-08
6130,Customer_1629,Dominos,Pizza,Sri Lanka,7,3282.73,3.5,2026-02-14
6131,Customer_1776,Pizza Hut,Sandwich,Singapore,7,1735.64,1.3,2024-05-08
6132,Customer_2002,Subway,Pizza,Australia,3,2493.35,2.7,2024-01-30
6133,Customer_2872,Pizza Hut,Pizza,Sri Lanka,4,551.46,1.0,2024-05-18
6134,Customer_1583,Pizza Hut,Pizza,India,2,1987.38,5.0,2026-01-24
6135,Customer_244,Dominos,Burger,Sri Lanka,7,4443.26,3.8,2024-02-17
6136,Customer_864,Pizza Hut,Sandwich,Sri Lanka,5,1167.65,4.4,2024-10-01
6137,Customer_395,Dominos,Sandwich,India,4,1088.17,5.0,2024-08-28
6138,Customer_1033,Burger King,Sandwich,Sri Lanka,1,2213.51,4.2,2025-01-26
6139,Customer_1762,Dominos,Pizza,Singapore,8,2877.64,4.5,2024-03-03
6140,Customer_297,Burger King,Fast Food,Sri Lanka,1,769.83,1.6,2024-06-17
6141,Customer_105,Subway,Burger,Singapore,10,4144.78,4.3,2025-09-14
6142,Customer_191,Pizza Hut,Fast Food,Singapore,1,3806.82,4.1,2026-01-07
6143,Customer_1905,Dominos,Burger,Australia,8,3903.56,2.8,2024-10-04
6144,Customer_923,KFC,Sandwich,Singapore,6,3349.54,4.0,2024-01-22
6145,Customer_2004,Subway,Fast Food,Sri Lanka,10,3924.28,3.9,2024-10-13
6146,Customer_2564,KFC,Sandwich,Australia,9,3723.04,2.6,2025-08-20
6147,Customer_890,Pizza Hut,Fast Food,Australia,6,4277.34,1.8,2024-06-15
6148,Customer_869,Pizza Hut,Burger,India,1,4043.87,4.4,2026-06-17
6149,Customer_97,KFC,Sandwich,Singapore,6,2018.98,2.8,2024-01-03
6150,Customer_2904,Subway,Sandwich,Australia,2,4768.15,1.8,2024-07-26
6151,Customer_1399,Pizza Hut,Fast Food,Singapore,3,4190.88,3.5,2024-05-22
6152,Customer_789,Burger King,Pizza,Sri Lanka,8,4106.78,1.7,2024-02-23
6153,Customer_923,KFC,Fast Food,Sri Lanka,5,2990.25,4.9,2025-02-01
6154,Customer_2611,Pizza Hut,Sandwich,Sri Lanka,2,1248.2,2.5,2026-04-13
6155,Customer_1240,Burger King,Pizza,Sri Lanka,7,4917.08,3.7,2024-01-22
6156,Customer_1903,Dominos,Pizza,Sri Lanka,2,1100.92,1.4,2026-03-08
6157,Customer_2116,Pizza Hut,Fast Food,Sri Lanka,8,4996.58,4.6,2025-02-18
6158,Customer_1506,KFC,Fast Food,Australia,3,4694.5,2.9,2024-08-26
6159,Customer_2677,Dominos,Fast Food,Sri Lanka,1,2534.0,1.0,2026-04-27
6160,Customer_2188,Dominos,Sandwich,Australia,7,4964.44,4.3,2025-02-08
6161,Customer_1192,Dominos,Pizza,Australia,10,4279.59,2.7,2024-04-13
6162,Customer_1375,KFC,Sandwich,Australia,3,2042.56,2.3,2025-08-05
6163,Customer_1556,Subway,Sandwich,Singapore,4,3562.32,3.3,2025-03-30
6164,Customer_1590,Dominos,Fast Food,India,3,4883.74,3.6,2024-03-31
6165,Customer_1968,Pizza Hut,Fast Food,Australia,1,4468.3,2.4,2025-11-03
6166,Customer_254,Dominos,Fast Food,Australia,2,3294.43,4.8,2025-10-23
6167,Customer_2734,KFC,Pizza,India,1,3427.25,3.0,2026-01-15
6168,Customer_619,Burger King,Sandwich,Sri Lanka,2,2126.29,4.9,2025-05-18
6169,Customer_2889,Burger King,Pizza,India,9,3981.03,1.4,2025-09-15
6170,Customer_2800,Subway,Fast Food,Singapore,3,2963.94,4.1,2024-05-08
6171,Customer_1315,Dominos,Sandwich,Sri Lanka,4,620.2,4.7,2024-03-30
6172,Customer_238,Burger King,Fast Food,India,5,4689.76,2.1,2025-07-01
6173,Customer_839,Dominos,Pizza,Australia,7,2873.52,3.8,2025-08-04
6174,Customer_2043,Dominos,Pizza,Australia,8,1152.38,4.6,2025-06-18
6175,Customer_386,Dominos,Sandwich,Singapore,3,924.52,3.1,2024-09-23
6176,Customer_1189,KFC,Fast Food,Singapore,5,2748.99,1.5,2026-02-02
6177,Customer_824,KFC,Sandwich,India,5,2851.21,1.1,2025-10-17
6178,Customer_2615,KFC,Burger,Sri Lanka,7,3524.08,3.2,2026-01-06
6179,Customer_166,Subway,Burger,Australia,5,2867.96,1.6,2025-08-26
6180,Customer_1795,Dominos,Pizza,India,2,4376.98,1.7,2024-05-23
6181,Customer_394,KFC,Sandwich,Singapore,7,1503.23,1.0,2025-06-17
6182,Customer_428,Subway,Sandwich,Australia,5,4640.13,2.9,2026-03-27
6183,Customer_2929,KFC,Pizza,Australia,7,4301.62,2.6,2024-12-15
6184,Customer_1357,Pizza Hut,Sandwich,India,2,2644.99,1.3,2026-03-28
6185,Customer_1014,Burger King,Pizza,Australia,6,1672.48,2.8,2024-04-16
6186,Customer_2565,Burger King,Fast Food,Sri Lanka,6,4125.1,2.8,2025-12-29
6187,Customer_1363,Subway,Fast Food,Singapore,7,2387.78,3.1,2025-11-30
6188,Customer_1222,Pizza Hut,Pizza,India,2,1304.6,2.7,2025-06-14
6189,Customer_2195,KFC,Pizza,Australia,10,1787.68,1.7,2025-05-22
6190,Customer_523,Burger King,Burger,India,5,4217.49,4.2,2026-06-13
6191,Customer_2199,Pizza Hut,Sandwich,Sri Lanka,4,4459.81,4.2,2025-07-08
6192,Customer_442,Dominos,Sandwich,Australia,5,2333.23,4.2,2024-11-12
6193,Customer_423,Subway,Fast Food,Sri Lanka,2,1818.06,4.1,2024-04-11
6194,Customer_911,Subway,Fast Food,India,10,2779.0,3.6,2026-06-04
6195,Customer_1284,Subway,Burger,Australia,9,4924.61,3.8,2026-04-04
6196,Customer_406,KFC,Sandwich,Singapore,2,1109.58,2.8,2025-11-21
6197,Customer_2857,Pizza Hut,Burger,Singapore,9,4980.19,1.8,2025-05-16
6198,Customer_2465,Pizza Hut,Fast Food,Singapore,5,1721.35,3.3,2026-05-03
6199,Customer_58,Subway,Fast Food,India,1,4069.99,4.9,2024-09-15
6200,Customer_2204,Subway,Pizza,India,10,3358.46,4.4,2026-02-13
6201,Customer_397,Subway,Sandwich,Australia,9,3869.82,1.1,2024-09-24
6202,Customer_2315,KFC,Sandwich,Singapore,5,1948.79,4.3,2025-12-12
6203,Customer_1307,Subway,Sandwich,India,9,564.15,1.7,2025-10-17
6204,Customer_1577,Burger King,Sandwich,India,7,696.87,1.1,2025-07-17
6205,Customer_1496,Subway,Fast Food,Sri Lanka,9,3957.82,3.0,2024-01-09
6206,Customer_2864,KFC,Fast Food,Sri Lanka,6,4674.84,2.8,2024-01-08
6207,Customer_2238,Dominos,Sandwich,India,3,730.02,4.0,2024-06-06
6208,Customer_42,Dominos,Fast Food,Sri Lanka,9,781.35,4.1,2024-07-14
6209,Customer_697,KFC,Pizza,Singapore,7,4751.42,2.6,2025-08-07
6210,Customer_1501,Burger King,Fast Food,Australia,2,4889.93,5.0,2024-04-25
6211,Customer_1825,Pizza Hut,Pizza,Singapore,3,3288.43,1.7,2024-03-01
6212,Customer_2845,Subway,Burger,India,9,2340.05,2.3,2026-04-21
6213,Customer_974,Burger King,Pizza,Singapore,4,3017.51,4.1,2026-02-26
6214,Customer_2215,Dominos,Burger,Australia,6,3240.53,1.2,2025-10-14
6215,Customer_941,KFC,Burger,Australia,9,2768.68,2.8,2024-05-24
6216,Customer_2112,KFC,Burger,Singapore,4,3414.38,4.3,2024-06-01
